#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
13,Alexander Khomenko,CSK,4,28.5,7.9,19.6,0.40399999999999997,2.1,6.7,0.312,6.7,10.0,0.667,2.5,6.3,2.1,3.8,5.8,5.4,5.4,0.8,24.6,2017,Kaunas Tournament (ANGT)
14,Joel Ayayi,CFB,4,18.3,10.1,20.9,0.484,4.0,8.7,0.462,0.0,0.0,0.0,2.7,4.0,4.0,10.8,14.8,7.4,2.0,0.7,24.2,2017,Kaunas Tournament (ANGT)
15,Rokas Jokubaitis,ZAL,4,22.0,8.1,18.6,0.43799999999999994,2.3,6.4,0.364,5.2,6.4,0.818,5.2,2.3,1.2,4.1,5.2,7.0,1.7,0.0,23.8,2017,Kaunas Tournament (ANGT)
16,Dmitrii Khaldeev,CSK,4,23.1,9.8,15.4,0.633,0.0,0.0,0.0,4.1,6.2,0.667,1.5,7.2,7.7,8.2,15.9,1.0,0.5,2.1,23.6,2017,Kaunas Tournament (ANGT)
17,Baris Yeniay,FEN,4,25.6,9.8,17.7,0.5529999999999999,1.4,2.8,0.5,1.9,2.8,0.667,4.7,3.7,4.2,4.7,8.9,4.2,2.8,0.0,22.9,2017,Kaunas Tournament (ANGT)
18,Yury Umrikhin,CSK,4,29.4,8.9,21.8,0.40700000000000003,2.4,7.7,0.316,2.4,3.6,0.667,7.7,2.0,3.2,4.4,7.7,9.7,3.6,0.0,22.6,2017,Kaunas Tournament (ANGT)
19,Isaac Bonga,JR,4,31.1,8.3,20.1,0.415,1.1,3.4,0.33299999999999996,4.2,6.4,0.647,10.2,3.0,4.5,9.8,14.4,7.9,4.9,2.3,21.9,2017,Kaunas Tournament (ANGT)
20,Ahmet Duran,FEN,4,29.9,7.6,21.2,0.358,2.4,5.6,0.429,4.0,8.4,0.47600000000000003,8.4,2.8,3.6,11.2,14.8,4.4,4.0,1.6,21.6,2017,Kaunas Tournament (ANGT)
21,Yves Pons,CFB,4,19.0,9.1,12.4,0.737,2.6,3.3,0.8,0.7,1.3,0.5,2.6,3.9,4.6,6.5,11.1,3.3,5.2,5.9,21.5,2017,Kaunas Tournament (ANGT)
22,Valters Veveris,RIG,4,23.0,7.4,24.3,0.306,4.5,15.4,0.29,2.0,2.0,1.0,6.0,4.5,1.0,4.0,5.0,3.5,3.5,1.0,21.3,2017,Kaunas Tournament (ANGT)
23,Ignas Sargiunas,ZAL,4,22.9,5.0,17.3,0.29,1.1,9.5,0.11800000000000001,9.5,12.3,0.773,3.9,2.8,2.8,2.2,5.0,6.1,3.9,0.6,20.7,2017,Kaunas Tournament (ANGT)
24,Deividas Sirvydis,LIE,1,25.2,7.5,16.9,0.444,5.6,11.3,0.5,0.0,0.0,0.0,1.9,0.0,0.0,9.4,9.4,5.6,3.8,1.9,20.7,2017,Kaunas Tournament (ANGT)
25,Fynn Fischer,JR,4,24.7,8.1,13.8,0.586,0.0,0.0,0.0,3.3,6.7,0.5,3.8,3.8,5.7,8.6,14.3,1.0,3.3,2.4,19.5,2017,Kaunas Tournament (ANGT)
26,Grantas Vasiliauskas,ZAL,4,24.5,7.3,16.2,0.452,1.6,4.7,0.33299999999999996,3.1,3.7,0.857,3.7,5.2,4.2,13.6,17.8,1.6,1.0,2.6,19.3,2017,Kaunas Tournament (ANGT)
27,Martynas Arlauskas,ZAL,4,24.0,7.4,16.0,0.467,3.2,8.5,0.375,1.1,1.1,1.0,1.6,3.2,1.1,1.6,2.7,5.9,3.2,1.1,19.2,2017,Kaunas Tournament (ANGT)
