#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
108,Tencho Tenchev,BSZ,14,19.3,5.6,12.8,0.44,3.4,10.1,0.33899999999999997,0.7,2.6,0.267,3.1,2.7,2.2,2.7,5.0,2.2,1.9,0.0,15.4,2017,Balkan BIBL
109,Dimitar Karadzovski,KUM,17,29.3,4.0,11.4,0.353,1.4,5.6,0.254,5.8,6.5,0.897,3.3,3.2,0.6,5.8,6.4,5.4,1.5,0.0,15.3,2017,Balkan BIBL
110,Grant Johnson,PRIS,3,26.7,7.3,14.6,0.5,0.0,2.8,0.0,0.6,0.6,1.0,2.2,5.1,1.1,3.9,5.1,4.5,3.4,0.0,15.2,2017,Balkan BIBL
111,Stefan Sajin,TEO,15,23.7,6.3,12.5,0.5,1.3,4.1,0.32299999999999995,1.2,1.9,0.643,1.6,4.5,1.5,5.6,7.1,3.9,1.6,0.7,15.1,2017,Balkan BIBL
112,Nikola Karakolev,KUM,17,15.1,5.8,10.6,0.544,0.6,2.6,0.214,3.0,4.6,0.64,2.4,7.6,2.0,4.5,6.5,2.4,1.5,0.0,15.0,2017,Balkan BIBL
113,Marko Djurkovic,SUT,6,23.2,4.9,12.6,0.389,0.3,1.4,0.25,4.5,8.0,0.565,3.8,4.9,3.5,9.4,12.9,2.1,2.1,0.7,14.7,2017,Balkan BIBL
114,Milos Djurisic,TEO,17,34.7,5.4,12.3,0.444,1.8,6.0,0.307,1.8,2.2,0.821,3.2,3.4,0.6,4.9,5.5,5.4,1.8,0.2,14.6,2017,Balkan BIBL
115,Nemanja Gavranic,TIR,3,12.8,5.8,13.1,0.444,1.5,2.9,0.5,1.5,2.9,0.5,2.9,4.4,0.0,1.5,1.5,1.5,0.0,1.5,14.5,2017,Balkan BIBL
116,Arti Hajdari,PEJ,17,12.4,5.7,13.0,0.439,2.5,5.5,0.45799999999999996,0.5,0.5,1.0,1.1,5.5,2.5,2.7,5.3,3.0,0.9,0.2,14.4,2017,Balkan BIBL
117,Predrag Pajic,FEN,15,14.7,4.4,11.5,0.38,3.0,9.0,0.33299999999999996,2.5,3.2,0.7859999999999999,1.6,4.1,0.9,5.1,6.0,2.3,2.1,0.0,14.3,2017,Balkan BIBL
118,Nikola Ljujic,TREP,9,25.0,5.5,13.0,0.42100000000000004,0.5,3.4,0.133,2.3,4.5,0.5,2.3,5.0,1.6,5.2,6.8,1.4,0.2,0.7,13.6,2017,Balkan BIBL
119,Daniel Nacevski,KOZ,10,12.0,6.0,9.9,0.6,1.6,4.4,0.364,0.0,0.0,0.0,2.0,4.8,0.8,5.6,6.4,2.8,1.2,0.0,13.5,2017,Balkan BIBL
