#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
57,Ivko Pavlinov Ivkov,BAL,23,14.7,5.9,14.6,0.406,2.3,8.2,0.281,4.0,4.9,0.8240000000000001,2.9,5.0,1.0,3.6,4.6,3.0,2.0,0.4,18.2,2017,Bulgarian NBL
58,Tencho Tenchev,BSZ,20,17.0,6.1,15.0,0.40700000000000003,4.7,11.0,0.43,1.0,2.8,0.35,1.9,5.3,1.0,3.5,4.4,2.2,1.5,0.0,17.9,2017,Bulgarian NBL
59,Kiril Raykov,LEV,24,22.5,6.3,15.7,0.40399999999999997,2.6,7.6,0.337,2.6,3.8,0.698,2.4,4.7,1.6,6.8,8.4,1.9,1.0,0.3,17.9,2017,Bulgarian NBL
60,Vasil Aleksandrov,BULT,25,23.0,5.5,15.1,0.364,2.2,7.4,0.3,4.7,5.6,0.826,2.8,4.9,1.1,4.0,5.1,2.9,2.2,0.0,17.8,2017,Bulgarian NBL
61,Tsvetoslav Ostrev,TUN,24,27.5,6.2,14.3,0.43,3.3,7.9,0.425,1.9,2.3,0.8390000000000001,3.6,3.6,1.4,4.7,6.2,7.2,1.6,0.1,17.6,2017,Bulgarian NBL
62,Stoyan Petkov,TUN,26,34.2,5.7,14.0,0.41100000000000003,2.2,6.8,0.315,3.9,5.4,0.732,2.0,4.7,2.8,7.4,10.3,2.8,1.3,1.0,17.5,2017,Bulgarian NBL
63,Milorad Sutulovic,BULT,11,15.5,7.6,15.5,0.491,0.3,2.5,0.111,2.0,3.1,0.636,4.2,2.8,0.8,3.1,4.0,3.4,2.8,0.0,17.5,2017,Bulgarian NBL
64,Zlatin Georgiev,RIL,34,26.6,5.9,12.8,0.462,1.4,5.2,0.268,3.8,5.3,0.7240000000000001,2.2,4.6,3.1,5.5,8.5,5.6,1.5,0.2,17.2,2017,Bulgarian NBL
65,Anton Dikov,EUR,30,9.0,5.5,18.8,0.292,3.9,14.2,0.275,2.1,2.7,0.8,1.9,6.9,1.9,2.7,4.6,1.8,1.1,0.0,17.0,2017,Bulgarian NBL
66,Gerasim Nikolov,SPA,27,19.6,5.9,13.8,0.423,1.8,5.0,0.35700000000000004,3.5,3.6,0.951,4.3,7.4,1.0,3.5,4.4,4.8,1.1,0.2,17.0,2017,Bulgarian NBL
